x	y	z	Name	Colour (red)	Colour (green)	Colour (blue)
508184.2684	5899907.2926	0.0000	LineP2	0	140	0
508180.5737	5899916.4491	0.0000	LineP2	0	140	0
508182.4211	5899917.3326	0.0000	LineP2	0	140	0
508184.7905	5899917.8145	0.0000	LineP2	0	140	0
508188.2443	5899919.1799	0.0000	LineP2	0	140	0
508190.2523	5899919.9028	0.0000	LineP2	0	140	0
508192.0595	5899920.2643	0.0000	LineP2	0	140	0
508193.1839	5899920.5052	0.0000	LineP2	0	140	0
508193.2643	5899920.5052	0.0000	LineP2	0	140	0
508195.5534	5899921.1076	0.0000	LineP2	0	140	0
508198.0835	5899922.6337	0.0000	LineP2	0	140	0
508199.2481	5899924.1196	0.0000	LineP2	0	140	0
508200.7340	5899925.7260	0.0000	LineP2	0	140	0
508201.3766	5899927.1718	0.0000	LineP2	0	140	0
508201.6175	5899927.9750	0.0000	LineP2	0	140	0
508201.9388	5899929.7420	0.0000	LineP2	0	140	0
508201.9790	5899929.7822	0.0000	LineP2	0	140	0
508203.3043	5899931.6697	0.0000	LineP2	0	140	0
508204.5091	5899933.3966	0.0000	LineP2	0	140	0
508204.5492	5899933.3966	0.0000	LineP2	0	140	0
508204.6295	5899933.4367	0.0000	LineP2	0	140	0
508204.6295	5899933.4769	0.0000	LineP2	0	140	0
508205.4327	5899934.1596	0.0000	LineP2	0	140	0
508206.2761	5899934.2399	0.0000	LineP2	0	140	0
508206.0351	5899933.1556	0.0000	LineP2	0	140	0
508205.9950	5899932.3122	0.0000	LineP2	0	140	0
508206.3966	5899931.3484	0.0000	LineP2	0	140	0
508207.1596	5899931.2279	0.0000	LineP2	0	140	0
508207.2399	5899931.2279	0.0000	LineP2	0	140	0
508207.2801	5899931.2279	0.0000	LineP2	0	140	0
508207.3604	5899931.3484	0.0000	LineP2	0	140	0
508208.7660	5899931.7902	0.0000	LineP2	0	140	0
508208.8062	5899931.8303	0.0000	LineP2	0	140	0
508208.8865	5899931.8303	0.0000	LineP2	0	140	0
508209.7700	5899932.1918	0.0000	LineP2	0	140	0
508209.8102	5899932.2319	0.0000	LineP2	0	140	0
508209.9306	5899932.3524	0.0000	LineP2	0	140	0
508211.3362	5899932.9548	0.0000	LineP2	0	140	0
508212.7820	5899933.3162	0.0000	LineP2	0	140	0
508215.3121	5899933.1154	0.0000	LineP2	0	140	0
508222.2999	5899932.2721	0.0000	LineP2	0	140	0
